customer_id,city,zip_code
6849-wleyg,emeryville,94608
4659-nzruf,oakland,94609
8429-xibum,oakland,94618
2608-bhkfn,berkeley,94703
7341-lxcaf,berkeley,94705
9462-mjuaw,berkeley,94708
8128-yvjrg,berkeley,94709
1569-ttnyj,richmond,94805
4749-vfkvb,inverness,94937
7598-uaasy,marshall,94940
7938-ouhio,mill valley,94941
0431-apwvy,novato,94949
3426-niyyl,sausalito,94965
3387-vatus,aromas,95004
1143-nmnqj,boulder creek,95006
0415-mosgf,los gatos,95030
2495-inzwq,san juan bautista,95045
4139-sugld,santa clara,95054
6857-vwjdt,santa cruz,95060
5624-bqssa,santa cruz,95065
5577-otwww,san jose,95120
6100-qqheb,san jose,95121
2691-nzetq,san jose,95130
4404-hibdj,san jose,95131
7295-jommd,san jose,95135
5013-sbuih,stockton,95202
6023-yebup,stockton,95210
7209-jcuds,stockton,95212
6158-dwpzt,avery,95224
3763-gczhz,hathaway pines,95233
0772-gyeqq,lodi,95240
4831-eobfe,mountain ranch,95246
9170-gyzjc,vallecito,95251
2002-mzhwp,delhi,95315
2004-ocqxk,merced,95348
5027-qpkte,modesto,95350
2672-huyvi,newman,95360
7508-mybog,patterson,95363
0148-dcdos,planada,95365
9992-rramn,riverbank,95367
0310-mvlet,snelling,95369
5696-qurrl,waterford,95386
0495-rvcbf,santa rosa,95401
7854-edssa,santa rosa,95404
8869-torss,santa rosa,95405
2115-bftiw,clearlake oaks,95423
0611-dfxko,comptche,95427
7780-otdso,covelo,95428
9747-ddzos,eldridge,95431
0564-jjhgs,guerneville,95446
3348-cfrnx,healdsburg,95448
1428-gtbjj,jenner,95450
2249-yprng,the sea ranch,95497
7410-ytjik,eureka,95501
4626-gyczp,eureka,95503
5590-bynii,bayside,95524
3237-ajgeh,bridgeville,95526
1591-nfnlq,fallbrook,92028
0596-bqceq,hydesville,95547
1481-zuwza,klamath,95548
2309-osfeu,smith river,95567
7613-llqfo,amador city,95601
2640-pmgfl,west sacramento,95605
3801-hmynl,brooks,95606
4484-cgxfk,el dorado,95623
6214-edakz,elverta,95626
6127-isgtu,garden valley,95633
8740-xlhdr,greenwood,95635
1208-dnhln,grizzly flats,95636
1761-aezzr,guinda,95637
7120-rfmvs,isleton,95641
7317-ggvpb,lotus,95651
1322-agoqm,mather,95655
5692-fptah,nicolaus,95659
1550-loaha,orangevale,95662
0268-qkiwo,pilot hill,95664
0876-wduuz,pine grove,95665
0617-fhsgk,rancho cordova,95670
2858-mofsq,rio oso,95674
7005-ccbkv,thornton,95686
4250-fdvou,woodland,95695
2141-rrygo,camino,95709
6376-gahqe,dutch flat,95714
5052-pnlos,echo lake,95721
6979-znsff,pollock pines,95726
2386-lahrk,weimar,95736
6032-igaln,granite bay,95746
0516-wjvxc,sacramento,95818
8809-rihdd,sacramento,95827
4822-ngoch,sacramento,95831
1432-fpaxx,beale afb,95903
3884-hcswg,camptonville,95922
5077-dxtcg,challenge,95925
1142-waczw,chico,95926
4892-vlanz,colusa,95932
2919-hbcjo,downieville,95936
4236-xpxav,dunnigan,95937
3030-yzadt,grass valley,95949
7410-ktvfv,grimes,95950
8393-dlhga,palermo,95968
2834-spcjv,rough and ready,95975
0587-dmgbh,willows,95988
3523-qrqll,bieber,96009
0895-dqhew,burney,96013
8149-rsoun,dorris,96023
7250-eqkiy,escondido,92027
4013-ubxwq,fallbrook,92028
5519-nphvg,klamath river,96050
8849-gyokr,mineral,96063
3148-blqjt,fallbrook,92028
0461-cvkmu,oak run,96069
8806-eagwc,old station,96071
4183-wcsep,weaverville,96093
5498-txhlf,whitmore,96096
9722-ujojr,blairsden graeagle,96103
6772-ksatr,eagleville,96110
7112-opotk,fort bidwell,96112
4210-qfjmf,fallbrook,92028
5828-avipd,sierraville,96126
1086-lxkfy,westwood,96137
7774-ojsxi,south lake tahoe,96150
7786-wbjyi,san diego,92130
5016-ettff,los angeles,90016
3866-mdtub,los angeles,90017
0697-zmsws,los angeles,90023
7593-xfkdi,los angeles,90031
0337-cnpze,los angeles,90033
1513-xnpph,los angeles,90037
6347-dcuik,los angeles,90043
0897-fegmu,los angeles,90048
7663-rgwbc,los angeles,90049
1120-bmwub,los angeles,90056
9124-lhcjq,los angeles,90057
2235-zgkpt,los angeles,90062
3891-puqod,los angeles,90063
0689-nkylf,los angeles,90066
3658-kibgf,los angeles,90068
5519-yldgw,los angeles,90071
4946-edsew,compton,90221
8185-upybr,hermosa beach,90254
4585-hetai,huntington park,90255
7526-bezqb,lawndale,90260
4951-ukaaq,inglewood,90302
2108-ykqty,santa monica,90403
4918-qlliw,santa monica,90405
1625-jaiiy,torrance,90505
2947-domlj,buena park,90621
4112-lueiz,la palma,90623
4510-himlv,la habra,90631
2430-usgxp,santa fe springs,90670
5955-erihd,lakewood,90712
5949-ebsqk,sunset beach,90742
7274-rtapz,long beach,90804
0311-unpff,long beach,90807
3834-xuifc,long beach,90814
7599-fkvxz,south pasadena,91030
8229-tniqa,pasadena,91105
6221-avqyl,glendale,91203
7743-exurx,glendale,91208
5569-kgjhx,canoga park,91303
7730-iutdz,chatsworth,91311
0426-tirne,encino,91316
7587-rznme,valencia,91355
0748-rdggm,tarzana,91356
3746-eubyr,fallbrook,92028
2332-efbjy,sherman oaks,91403
9474-phlyd,sherman oaks,91423
2165-voegb,burbank,91501
2219-mvuso,los angeles,90028
8914-rbtsb,valley village,91607
0963-zbdrn,claremont,91711
7594-rqhxr,covina,91722
6331-ewieb,el monte,91731
5998-vvejy,glendora,91741
4317-vteoa,rowland heights,91748
1670-svowz,mira loma,91752
7541-ylxcl,pomona,91767
0260-zdlgk,san dimas,91773
8722-ngnbh,walnut,91789
0133-bmfzo,alhambra,91803
6128-czomy,alpine,91901
9540-jyroe,bonita,91902
3656-tkrvz,chula vista,91910
1501-sghbw,guatay,91931
3208-ypioe,la mesa,91942
2612-ranwt,mount laguna,91948
2933-filnv,carlsbad,92009
9986-bonce,fallbrook,92028
4083-eugrj,oceanside,92057
6410-lefen,san diego,92108
3194-orpik,san diego,92113
8816-vxnzd,coronado,92118
9378-fxtiz,san diego,92119
1723-hkxjq,san diego,92120
7825-gkxmw,san diego,92121
1240-knsez,san diego,92127
0836-seylu,san diego,92128
3716-bdvdb,san diego,92130
5899-mqzzl,san ysidro,92173
6849-oyamu,indio,92201
6038-gcyec,palm desert,92211
1150-wfarn,brawley,92227
3144-audbs,calexico,92231
5616-prtnt,desert center,92239
6688-uzpwd,palm springs,92262
2839-rfsqe,rancho mirage,92270
0968-gsikn,thousand palms,92276
1965-ddbwu,escondido,92027
9057-sihch,twentynine palms,92278
6771-xwbdm,white water,92282
8601-qacrs,fallbrook,92028
2391-soori,big bear city,92314
2645-qtlmb,bloomington,92316
4806-hipdw,calimesa,92320
8443-zrdbz,fontana,92336
9136-alybr,fontana,92337
7479-nitws,green valley lake,92341
2959-mjhic,hinkley,92347
5960-wpxqm,temecula,92592
0684-aosih,oro grande,92368
8260-ngfny,phelan,92371
1725-iqniy,san bernardino,92401
6598-rffvi,san bernardino,92405
8614-vgmmv,riverside,92503
2930-uotmb,riverside,92506
2533-qvmsk,march air reserve base,92518
8625-azyzy,anza,92539
9306-cpcbc,moreno valley,92555
2656-tabeh,temecula,92591
2325-zusfd,irvine,92602
3932-cmdtd,foothill ranch,92610
3594-uvona,costa mesa,92626
0004-tlhlj,costa mesa,92627
5089-ifsdp,huntington beach,92647
4817-vyyws,silverado,92676
1396-qwfbj,rancho santa margarita,92688
5299-sjczt,ladera ranch,92694
2898-lsjgd,santa ana,92707
7359-ptsxy,tustin,92780
4503-bdxbd,anaheim,92808
6086-esgrl,brea,92821
3886-certz,fullerton,92831
5759-rcvcb,orange,92869
6372-rfvns,placentia,92870
8938-umkpi,corona,92882
0991-brrfb,corona,92883
6319-iejwj,camarillo,93012
9025-aomki,carpinteria,93013
5275-sqeiz,ojai,93023
7716-ytyhg,oxnard,93030
4390-kyulv,piru,93040
8945-grkhx,santa barbara,93110
6959-uwkhf,alpaugh,93201
3815-slmef,avenal,93204
5154-vekbl,bodfish,93205
4587-vvtox,frazier park,93222
4652-nnhny,fellows,93224
8515-octjs,lemoore,93245
5261-qshqm,temecula,92592
8868-wozgu,porterville,93257
1334-fjsvr,sequoia national park,93262
7625-xcqrh,strathmore,93267
1731-tviuk,temecula,92592
0618-xwmss,wasco,93280
2565-jslry,bakersfield,93306
6689-kxgbo,san luis obispo,93401
6615-nggzj,buellton,93427
4255-dduou,casmalia,93429
2984-miizl,guadalupe,93434
5590-yrfjt,lompoc,93437
3677-tnkio,templeton,93465
3329-wdiok,edwards,93523
2873-zliwt,temecula,92592
3415-taile,johannesburg,93528
1915-iofgu,keene,93531
3045-xetsh,lake hughes,93532
7239-hzzcx,lancaster,93535
7683-cbdkj,palmdale,93550
0628-cnqrm,temecula,92592
7665-toald,temecula,92592
0112-qwpnc,valyermo,93563
2777-phdei,ahwahnee,93601
1196-amora,big creek,93605
4282-ymkna,biola,93606
5356-rhipp,dinuba,93618
0746-jtrfu,kingsburg,93631
4628-cttla,sanger,93657
2876-vbbbl,shaver lake,93664
6834-nxdca,south dos palos,93665
5597-glbuc,squaw valley,93675
2748-myrvk,fresno,93702
4822-ycxmx,fresno,93705
9821-pootn,san dimas,91773
6559-ilwkj,fresno,93722
4229-czmll,salinas,93901
3663-mitlp,marina,93933
9025-zrpvr,pacific grove,93950
3285-ucqvc,seaside,93955
3737-gcspv,millbrae,94030
4088-yldsu,redwood city,94062
5797-apwzc,san francisco,94105
3683-qkiue,san francisco,94107
4228-zgyuw,san francisco,94108
3519-zkxgg,san francisco,94123
6416-tvaih,san francisco,94127
5108-adxwo,san francisco,94130
3066-rrjio,san francisco,94132
6715-ofdbp,palo alto,94304
1567-dscic,san mateo,94401
2150-uwtfy,san mateo,94402
2683-bpjso,byron,94514
2157-mxbjs,calistoga,94515
1087-udsih,concord,94520
5445-pzwgx,travis afb,94535
9170-cckou,fremont,94539
1043-ycute,hayward,94544
3814-mlaxc,hayward,94545
1226-udfzr,lafayette,94549
5442-utcvd,pittsburg,94565
7734-dboai,pope valley,94567
2114-mgina,rio vista,94571
4489-snojf,deer park,94576
2187-lzgpl,walnut creek,94596
9019-qvlzd,oakland,94602
3707-lrwzd,oakland,94611
1455-esiqh,oakland,94619
2979-sxese,berkeley,94703
4013-tldhq,berkeley,94704
6121-vznqb,bolinas,94924
6996-knsml,cotati,94931
2592-seifq,san anselmo,94960
8642-gvwrf,capitola,95010
3400-esfuw,cupertino,95014
2057-zblpd,los gatos,95032
5502-rluyv,milpitas,95035
9039-rbeee,santa clara,95050
8417-fmlzi,santa cruz,95060
0515-ypmcw,san jose,95116
0378-xszpu,san jose,95117
4729-xkasr,san jose,95123
5449-fibxj,san jose,95127
9837-bmclm,stockton,95202
0137-udeuo,stockton,95204
4925-lmhok,stockton,95212
1455-ugqvh,acampo,95220
8280-mqrqn,arnold,95223
2037-sgxhh,campo seco,95226
3178-feszo,clements,95227
6087-mvhjh,french camp,95231
4603-janfb,glencoe,95232
3018-tftsu,hathaway pines,95233
4806-kexqr,lockeford,95237
7083-ynsky,lodi,95242
7434-shxls,wallace,95254
7908-qcbca,atwater,95301
6711-fldfb,big oak flat,95305
4702-ioqdc,gustine,95322
6178-kfnhs,hughson,95326
1264-bywms,la grange,95329
9658-wyufb,lathrop,95330
2013-sgdxk,mariposa,95338
3506-lcjdc,modesto,95358
3934-hxcfz,pinecrest,95364
7666-wkron,riverbank,95367
4910-aqffx,soulsbyville,95372
2154-kvjff,stevinson,95374
9647-ergbe,turlock,95380
3428-xzmaz,turlock,95382
0378-tovms,vernalis,95385
4355-hbjhh,waterford,95386
0318-quuob,santa rosa,95403
5520-fvewj,santa rosa,95405
5572-zdxhy,santa rosa,95409
3750-ckvkh,clearlake oaks,95423
4547-kqrtm,eldridge,95431
4877-evatk,elk,95432
7639-supcw,glen ellen,95442
4658-hcohw,redwood valley,95470
3440-jpscl,sonoma,95476
2889-fpwrm,mckinleyville,95519
4290-bsxux,fields landing,95537
0325-xbfac,hoopa,95546
2462-xiijb,miranda,95553
4760-xohvn,myers flat,95554
7817-boqpw,rio dell,95562
1853-udxbw,samoa,95564
5458-cqjta,smith river,95567
5219-yiptk,trinidad,95570
3540-rzjyu,zenia,95595
2091-mjtfx,auburn,95602
0883-eibti,clarksburg,95612
7571-yxdad,davis,95618
3393-fmzpv,elverta,95626
7486-ksrvi,folsom,95630
8443-wvpss,galt,95632
3006-ximln,garden valley,95633
6305-ylbmm,hood,95639
3647-gmgdh,jackson,95642
6595-cokxz,plymouth,95669
0362-zbzwj,thornton,95686
4211-mmazn,vacaville,95688
4274-owwyo,walnut grove,95690
1541-etjzo,wheatland,95692
4106-hadhq,emigrant gap,95715
2369-uapkz,meadow vista,95722
0637-kvdlv,elk grove,95758
6633-mpwbs,woodland,95776
8785-epncg,sacramento,95815
5729-klzar,sacramento,95817
1582-rafml,sacramento,95821
8740-cryfy,sacramento,95823
2962-xpmcq,sacramento,95828
1678-fyzow,sacramento,95835
8627-ehgip,sacramento,95838
5480-tbgph,sacramento,95842
8854-ccvsq,browns valley,95918
0511-jteoy,canyon dam,95923
6532-ylwsi,crescent mills,95934
5175-aobhi,hamilton city,95951
5174-rngbh,live oak,95953
7270-bdioa,maxwell,95955
9565-jsnfm,meadow valley,95956
0607-daahe,olivehurst,95961
9732-kpkbw,oroville,95966
9560-argqj,quincy,95971
5134-ikday,twain,95984
5380-afssk,bella vista,96008
8714-euhjo,castella,96017
3721-cneys,douglas city,96024
2568-oiady,escondido,92027
1193-rtslk,happy camp,96039
5923-gxuoc,fallbrook,92028
4432-adrlb,fallbrook,92028
8993-phfwd,old station,96071
1565-rhdjd,palo cedro,96073
3765-jxvky,paynes creek,96075
7330-wzlnc,red bluff,96080
6635-myyyz,trinity center,96091
5378-ikeeg,eagleville,96110
6413-xkkpu,sierra city,96125
1449-xqemt,susanville,96130
2626-urjfx,termo,96132
2612-rridn,westwood,96137
4735-asgma,carnelian bay,96140
3669-lvwzb,tahoma,96142
6892-ezdtg,kings beach,96143
9725-scpzg,south lake tahoe,96150
5884-gcymi,san diego,92130
7853-gvudz,los angeles,90004
3943-kdree,los angeles,90010
9239-zbzzv,los angeles,90011
4398-hscjh,los angeles,90013
4430-uzipo,san diego,92121
4855-snkmy,los angeles,90024
8008-hawed,los angeles,90027
1502-xfcvr,los angeles,90038
9692-tusxh,los angeles,90041
7912-syrqt,los angeles,90042
8292-tyspy,los angeles,90048
1867-bdvfh,los angeles,90056
2359-qwqul,los angeles,90058
9103-tcihj,los angeles,90059
4140-wjaww,los angeles,90071
6653-cbbom,compton,90221
6101-imrmm,el segundo,90245
8943-urtmr,lawndale,90260
2955-psxoe,topanga,90290
7762-urzqh,venice,90291
6907-nzzij,santa monica,90402
2911-urefd,santa monica,90405
3744-zrrdz,torrance,90501
5673-tiyib,torrance,90502
1602-ijqqe,whittier,90602
4628-wqcqq,whittier,90603
1644-irksf,la palma,90623
3705-psngl,cerritos,90703
2606-rmdhz,lakewood,90713
6861-okbce,seal beach,90740
9940-rhlfb,sunset beach,90742
1383-ezrwl,long beach,90810
4759-trplw,long beach,90822
8563-iioxk,duarte,91010
2982-vpsgi,south pasadena,91030
8199-zllsa,tujunga,91042
4625-ewptf,pasadena,91104
5980-noplp,pasadena,91105
9874-qlclh,northridge,91324
6000-apylu,valencia,91355
0947-idhrq,woodland hills,91367
9048-jvyvf,fallbrook,92028
1902-xbtfb,north hollywood,91605
2794-ximmo,rancho cucamonga,91737
8382-shqeh,rancho cucamonga,91739
2983-zanrp,la puente,91744
7845-urhjn,hacienda heights,91745
3034-zbeqn,la puente,91746
0302-joivn,san diego,92109
5366-ijeqj,san diego,92109
1981-inrfu,san diego,92109
4971-puyqo,san diego,92109
1527-sxdpn,san diego,92109
8634-cilsz,san diego,92109
6682-qjdgb,san diego,92109
8780-ixsts,san diego,92109
9530-ehpoh,san diego,92109
0345-hkjvm,san diego,92109
3049-solay,san diego,92109
3235-etoob,san diego,92109
8058-intph,san diego,92109
8821-xnhvz,san diego,92109
2082-ojvtk,san diego,92109
5940-nfxkv,san diego,92109
8053-wwdro,san diego,92109
9564-kclhr,san diego,92109
2082-ceflt,san diego,92109
1213-ngcun,san diego,92111
5688-kztsn,san diego,92121
2894-qojrx,san diego,92124
3143-jqegi,san diego,92126
6386-szzkh,san diego,92126
3521-syvor,san diego,92126
9526-jawyf,san diego,92126
5649-vukmc,san diego,92126
4919-ikaty,san diego,92126
9050-qlroh,san diego,92126
0877-sdmbn,san diego,92126
8065-ykxkd,san diego,92126
9637-eiheq,san diego,92126
9689-ptnpg,san diego,92126
9465-rwmxl,san diego,92126
2362-ibooy,san diego,92126
0843-wtbxe,san diego,92126
5515-idejj,san diego,92126
5376-deqcp,san diego,92126
9095-hfafx,san diego,92126
2379-enzgv,san diego,92126
2722-vojql,san diego,92126
5228-excet,san diego,92126
7394-fkdnk,san diego,92126
6331-lwdtq,rialto,92377
1597-fzreh,shoshone,92384
0727-iwkvk,yermo,92398
3512-izikn,san bernardino,92404
6141-ooxuq,san bernardino,92411
7503-zguzj,riverside,92505
8718-ptmez,lake elsinore,92530
2207-obznx,aguanga,92536
6142-vsjqo,homeland,92548
6437-ukhmv,moreno valley,92557
1114-cenim,san jacinto,92582
6289-cpnld,temecula,92591
5536-slhpm,temecula,92592
8837-vvwlq,capistrano beach,92624
2696-nartr,corona del mar,92625
7614-qvwql,costa mesa,92627
1809-dmjhq,newport beach,92660
6923-efpnl,silverado,92676
9574-rkjif,trabuco canyon,92679
2619-wfqwu,mission viejo,92692
0778-nella,anaheim,92805
4614-nuvzd,anaheim,92807
3803-kmqfw,brea,92821
6804-gdmoi,brea,92823
9572-mtilt,fullerton,92833
9611-ctwih,garden grove,92841
0329-gtiaj,garden grove,92844
6629-cztth,orange,92865
5364-evnib,orange,92868
5087-suurx,yorba linda,92887
4929-bstrx,oxnard,93030
2225-zrgsg,piru,93040
5271-ynwvr,santa paula,93060
6330-jklpc,somis,93066
4667-ohgkg,summerland,93067
1660-hsooq,santa barbara,93105
7253-uvndw,santa barbara,93108
7228-omtpn,santa barbara,93110
2344-jmogn,buttonwillow,93206
3799-isuzq,california hot springs,93207
1794-hbqtj,corcoran,93212
4818-drbqt,farmersville,93223
1320-htrdr,fellows,93224
1493-amtie,ivanhoe,93235
6424-eleyh,lebec,93243
4391-reshn,lemon cove,93244
6821-buxux,temecula,92592
9801-gdwgv,temecula,92592
2320-jrsde,richgrove,93261
0601-wzhjf,shafter,93263
5143-wmwog,stratford,93266
5393-rxqsz,taft,93268
0231-lxvap,temecula,92592
9444-jtxhz,tulare,93274
5510-boiuj,visalia,93277
4471-kxauh,woody,93287
7638-qvmvy,visalia,93292
3244-dcjwy,bakersfield,93312
7812-fzhpe,bradley,93426
4797-axpxk,lompoc,93436
5229-prwkt,lompoc,93437
5057-lcoui,nipomo,93444
0156-fvpta,solvang,93463
1984-fcowb,templeton,93465
0654-hmshn,mojave,93501
5196-sgoak,caliente,93518
6108-oqzdq,keene,93531
0363-qjvfx,lake hughes,93532
9840-dvndc,lancaster,93536
8042-jvnfh,olancha,93549
3374-lxdev,pearblossom,93553
5049-glyvg,badger,93603
5883-gtgvd,biola,93606
4817-qrjsx,clovis,93612
9985-mwvix,hume,93628
2237-zfsmy,riverdale,93656
6711-vtnre,tranquillity,93668
4548-sdbke,san dimas,91773
8066-poxgx,fresno,93720
4143-oobwz,fresno,93726
7854-ektjl,salinas,93901
9102-iayht,salinas,93908
3422-lyepq,carmel by the sea,93921
4361-jeivl,greenfield,93927
9507-exltt,seaside,93955
9846-gkxas,burlingame,94010
6017-pplpx,daly city,94014
4581-sspwd,mountain view,94040
0378-nhqxu,south san francisco,94080
4512-zuiyl,sunnyvale,94089
7969-aulmz,san francisco,94104
0568-onfpc,san francisco,94112
0733-vunuw,san francisco,94114
4550-evxny,san francisco,94115
2968-ssgaa,san francisco,94117
6777-tghtm,san francisco,94122
3538-wzphd,san francisco,94127
8610-wfcjf,palo alto,94303
4905-jefdw,palo alto,94306
7881-inrlc,san mateo,94403
0117-lfrmw,angwin,94508
6172-fecyy,antioch,94509
4786-uksnz,clayton,94517
4192-gorjt,fremont,94555
7240-etptr,pope valley,94567
2202-cuyxz,dublin,94568
5995-oiglp,port costa,94569
6261-rcvns,rodeo,94572
7951-qkzpl,saint helena,94574
3640-phqxk,union city,94587
8019-enhxu,oakland,94601
9033-eoxwv,oakland,94603
1522-vvdmg,oakland,94611
9185-tqcvp,albany,94706
8063-rjynf,richmond,94804
0687-zvthb,richmond,94805
9661-acxbs,san rafael,94901
3727-rjmeo,rohnert park,94928
5685-iixly,novato,94945
4250-zbwlv,olema,94950
5095-aeskg,sausalito,94965
1871-mowrm,woodacre,94973
2027-oaqqc,aptos,95003
1555-djeqw,cupertino,95014
0519-xuzju,felton,95018
6338-avwcy,escondido,92027
9445-szlch,santa clara,95050
7568-podml,watsonville,95076
5349-iecld,san jose,95111
3945-gfwql,san jose,95113
3797-vtidr,san jose,95121
9526-bihhd,san jose,95127
4523-wxcef,san jose,95129
8364-trmmk,san jose,95132
3063-qfszl,san jose,95135
9249-fxsck,acampo,95220
5493-sdrdq,angels camp,95222
0871-uruwo,sheep ranch,95251
0870-vemyl,columbia,95310
3982-xwfzq,denair,95316
4009-alqfh,groveland,95321
3627-fcrdw,hughson,95326
7562-gsuhk,jamestown,95327
4903-uyavb,lathrop,95330
6776-tlwoi,livingston,95334
4077-cromm,modesto,95350
2868-mzagq,modesto,95354
4847-qnoka,modesto,95355
6379-rxjrq,modesto,95358
8650-rhrke,oakdale,95361
0475-rijep,pinecrest,95364
1260-ttrxi,planada,95365
4789-kwmxn,tuolumne,95379
2867-uimss,vernalis,95385
8111-rkspx,santa rosa,95401
1585-mqssu,santa rosa,95404
8559-cizfv,annapolis,95412
7547-eknfs,caspar,95420
4439-jmpmt,comptche,95427
2575-gfsoe,graton,95444
2842-jtccu,hopland,95449
9681-oxgvc,laytonville,95454
7153-oanio,mendocino,95460
6521-yytyi,navarro,95463
8878-hmwbv,nice,95464
3751-ktzel,yorkville,95494
0328-grpmv,burnt ranch,95527
4195-smmnx,hydesville,95547
6956-smucm,miranda,95553
3223-wzwjm,petrolia,95558
9053-jzfkv,redway,95560
2530-endwq,rio dell,95562
6615-zgedr,smith river,95567
9250-wypll,fallbrook,92028
2754-xbhtb,amador city,95601
7055-vkgda,clarksburg,95612
0754-ukwqp,cool,95614
7493-tpuwz,diamond springs,95619
1577-hktfg,elk grove,95624
8752-stivr,elmira,95625
4558-fantw,fair oaks,95628
7623-trnqn,jackson,95642
9330-ijwio,kirkwood,95646
1842-ezjmk,orangevale,95662
8079-xrjrs,pleasant grove,95668
8073-ijdcm,rescue,95672
2869-adawr,sutter creek,95685
9894-ezewg,walnut grove,95690
7851-flggq,wheatland,95692
0637-ubjrp,wilton,95693
0940-ouqec,winters,95694
0702-pgibz,dutch flat,95714
1963-vaukv,kyburz,95720
3058-hjcuy,rancho cordova,95742
3259-fdwoy,elk grove,95758
0807-zabdg,woodland,95776
5748-rncjt,sacramento,95820
7739-laxog,sacramento,95825
6034-zrycv,sacramento,95837
2079-fbmzk,antelope,95843
6608-qqlvk,bangor,95914
6302-jgyrj,chico,95928
3685-ylcmq,dobbins,95935
8761-nsobc,gridley,95948
8413-vonuo,grimes,95950
9223-ucpvt,orland,95963
4351-qlcsu,quincy,95971
5419-jprrn,rough and ready,95975
2100-bdnsn,strawberry valley,95981
0488-gslfr,taylorsville,95983
9318-nknfc,twain,95984
9728-fttvz,williams,95987
7254-iqwoz,redding,96001
0742-nxbgr,adin,96006
6110-ohihy,burney,96013
5889-lfoll,canby,96015
5708-evonk,cassel,96016
8708-xpxhz,castella,96017
7016-bpgeu,dunsmuir,96025
6876-adesb,etna,96027
1963-svucv,flournoy,96029
0220-ebgce,escondido,92027
2754-vdltr,greenview,96037
3190-xfani,happy camp,96039
7551-dacsp,hat creek,96040
0520-fdvvt,lewiston,96052
1444-vvsgw,los molinos,96055
5712-ptiww,mcarthur,96056
3315-totbp,mill creek,96061
1518-vowav,fallbrook,92028
5909-echui,oak run,96069
1309-bxvoq,old station,96071
2856-hyapg,platina,96076
4488-psycg,seiad valley,96086
6906-andwj,vina,96092
1031-iideo,sierra city,96125
5832-xkaes,sierraville,96126
4701-ahwmw,susanville,96130
9210-iahgh,wendel,96136
0023-xuopt,carnelian bay,96140
4592-iwtji,homewood,96141
6518-lgaov,san diego,92121
7242-qzlxf,san diego,92121
4576-csajh,san diego,92121
1000-ajsld,san diego,92121
1062-lhzod,san diego,92121
9600-naxzn,san diego,92121
6457-usber,san diego,92121
4662-ekdpq,san diego,92121
9259-pacgq,los angeles,90026
4415-ijztp,los angeles,90027
1465-vindh,los angeles,90028
2810-ftlem,los angeles,90036
1925-tible,los angeles,90049
1447-giqmr,los angeles,90062
0872-nxjys,west hollywood,90069
9412-argbx,downey,90241
2737-wfvyw,marina del rey,90292
9850-owrhq,torrance,90502
8676-trmjs,torrance,90504
8182-pnagi,pico rivera,90660
2180-dxneg,harbor city,90710
5515-akoaj,hawaiian gardens,90716
8976-oqhgt,lomita,90717
5294-cdgwy,long beach,90802
5295-pcjoo,long beach,90805
9863-jzaic,long beach,90807
7660-hdpjv,long beach,90810
7931-pxhfc,duarte,91010
4919-moavt,pasadena,91103
3090-hawsu,pasadena,91107
9820-rmcqv,san marino,91108
7839-qrkxn,glendale,91203
5204-qzxpu,glendale,91205
4597-elfts,glendale,91206
8450-jovah,agoura hills,91301
1113-iujyx,winnetka,91306
7758-xkcbs,reseda,91335
8992-jqyun,san fernando,91340
0617-aqnwt,north hills,91343
2446-plqvo,santa clarita,91350
8784-cgiln,tarzana,91356
9451-lpgoo,fallbrook,92028
2025-jkfwi,burbank,91501
4078-sayyn,burbank,91502
9940-hpqpg,north hollywood,91601
6618-ryatb,north hollywood,91605
9079-yexqj,chino,91710
2685-sreom,rancho cucamonga,91730
0402-cqajn,el monte,91732
6692-udpjc,south el monte,91733
0295-pphdo,la puente,91744
1195-oiyej,la puente,91746
5906-cvlhp,rowland heights,91748
4501-eqdrn,montclair,91763
2990-hwiml,ontario,91764
7384-ghbpi,san dimas,91773
7603-ushjs,san gabriel,91775
5876-hzvzm,west covina,91792
3085-quozk,alpine,91901
3926-cuqzx,campo,91906
1041-rxhra,guatay,91931
1750-cskkm,imperial beach,91932
8267-znyvz,spring valley,91977
6457-girwb,carlsbad,92008
1450-skcvi,del mar,92014
5570-ptweh,encinitas,92024
6502-mjqae,escondido,92027
7693-lckzl,julian,92036
0032-pgels,palomar mountain,92060
6797-lnaqx,poway,92064
6394-mfyng,solana beach,92075
8155-ibnhg,san diego,92103
4745-lsplo,san diego,92111
8083-ytzes,san diego,92113
3976-bwuck,san diego,92130
3585-isxzp,indio,92201
4174-lpgti,beaumont,92223
2108-xwmpy,cabazon,92230
6304-ijfsq,calipatria,92233
0093-xwzfy,desert hot springs,92241
7703-zekef,heber,92249
5482-nupna,imperial,92251
1122-jwtjw,ocotillo,92259
1699-hpsbg,palm springs,92264
8775-cebbj,seeley,92273
0639-tsiqw,white water,92282
7590-vhveg,los angeles,90001
5575-gnvde,los angeles,90002
7795-cfocw,los angeles,90004
1452-kiovk,los angeles,90007
6713-okomc,los angeles,90008
6388-tabgu,los angeles,90011
9763-grskd,los angeles,90012
7469-lkbci,los angeles,90013
8091-ttvax,los angeles,90014
5129-jlpis,los angeles,90016
3655-snqyz,los angeles,90017
8191-xwszg,los angeles,90018
9959-wofkt,los angeles,90019
4183-myfrb,los angeles,90021
1680-vdcww,los angeles,90023
3638-weabw,los angeles,90025
6322-hrpfa,los angeles,90026
6865-jznko,los angeles,90027
